,tweetID,tweetText,tweetRetweetCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
1548,914170464796323841,Come in for a taste! #AFLCrowsTigers #AFLGF #AFLgrandfinal #MelbourneCBD #taste #lickme #AlwaysOpen #blondes… https://t.co/k8MKbjK4aX,0,Twitter Web Client,2017-09-30 16:49:57,947033640,manhattanterrac,Manhattan Terrace,2012-11-14 04:23:53,,832,1819,"Melbourne, Victoria",Melbourne
1584,914104679470174208,"@ferriswheel111 about to line up for the mx1 qualifying race

#godean #aussie https://t.co/YxKB88BUg8",0,Facebook,2017-09-30 12:28:33,36271409,Fullnoise,Fullnoise.com.au,2009-04-29 03:15:37,"http://t.co/sdnHE6TvqX is  Australia's #1 Off-Road Dirt Bike Website, offering up to date news and Information on all local and international racing and more.",1896,528,Australia,Melbourne
1621,914004344160374785,On grand final day we wear denim blue #afl #meangirls #bitches #canadian?? #aussie?? #czech?? @… https://t.co/zYzz1ZIgsJ,0,Instagram,2017-09-30 05:49:51,189566005,elmo_2112,Thomas Elmer,2010-09-11 16:27:19,"sports nut, friends, family, loves a opinion, casual golfer/cricketer/footballer/tennis/retired dodgeball player",208,482,"England, United Kingdom",Melbourne
1623,914003709268443136,Australia and International Psychic Reading clients: Thanks for weekend psychic bookings. Please check inbox… https://t.co/yhXiDouK1X,0,Twitter Web Client,2017-09-30 05:47:20,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1675,913908936910168064,"WOW - The Eagle soars into the TOP 4000 #Aussie websites on QUANTCAST
https://t.co/fxDjhss7jb
We make the law easy… https://t.co/DMloSJNV3t",0,Twitter Web Client,2017-09-29 23:30:44,4243150039,legaleagleHQ,Mark Bradbury,2015-11-15 07:13:35,Look up in the sky...it's a lawyer actually giving free info!,34,86,"Victoria, Australia",Melbourne
1678,913904599613947904,"RT @FellatioQueens1: #Tonight Hot #Aussie babe @AnneMelbourne69 new scene ""#Deepthroat Queen"" drops at our website at

https://t.co/YlThCD0…",34,Twitter for Android,2017-09-29 23:13:30,575209941,ozrealnudesrus,sexyamateuraussies,2012-05-09 07:08:56,The best of Australia! Direct message for pic or video sharing. Can be anonymous. @ for a retweet but Mentions dont always come through.  18+ #sexyaussie,30564,10942,australia,Melbourne
1696,913875003329847296,"#Tonight Hot #Aussie babe @AnneMelbourne69 new scene ""#Deepthroat Queen"" drops at our website at… https://t.co/7PLQGBlNhT",34,Twitter Web Client,2017-09-29 21:15:54,2806183375,FellatioQueens1,AussieFellatioQueens,2014-09-12 20:32:31,The official Aussie Fellatio Queens Twitter: Where hot Aussie & International girls come to suck cock & swallow cum! Email: bjproductionsptyltd@gmail.com,102505,137,Australia,Melbourne
1771,913724418286796800,Well done @ashbar96!! Good luck in the final!  @White_Adam genius #Aussie https://t.co/JIIH3XGH2j,1,Twitter for iPhone,2017-09-29 11:17:32,161946482,MFelgate7,Michael Felgate,2010-07-02 05:39:20,"@7newsmelbourne reporter/presenter, Host Racing Pulse 830am weekdays radio RSN927 Presenter @racing / MC / Instagram @mfelgate7",6840,3640,Melbourne,Melbourne
1775,913715998347243520,cont. for #Aussie phone psychic reading client: There's indecisive energy that reveals you keep hesitating. Need to work on that. #property,0,Twitter Web Client,2017-09-29 10:44:04,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1776,913714790723284993,cont for #Aussie phone psychic reading client: You had all clear as soon as mid year to buy property. Solar plexus chakra reveals hesitation,0,Twitter Web Client,2017-09-29 10:39:16,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1777,913714375071899648,cont. for #Aussie phone psychic reading client: Other alternative is to look at different property that offers new beginnings. #realestate,0,Twitter Web Client,2017-09-29 10:37:37,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1778,913714181529993216,cont. for #Aussie phone psychic reading client: I am guided you have to be a serious buyer and go with an offer he can't refuse. #property,0,Twitter Web Client,2017-09-29 10:36:51,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1779,913713949798838273,for #Aussie phone psychic reading client: There is absolutely nothing spiritually stopping you from buying property now. Issue lies with you,0,Twitter Web Client,2017-09-29 10:35:56,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1790,913697668454481921,"Join up &amp; watch #Aussie babe Aeryn Walker getting splattered with cum in her 1st scene!
Enjoy some #FacialFriday at… https://t.co/6Gz107jnIx",61,Twitter Web Client,2017-09-29 09:31:14,2806183375,FellatioQueens1,AussieFellatioQueens,2014-09-12 20:32:31,The official Aussie Fellatio Queens Twitter: Where hot Aussie & International girls come to suck cock & swallow cum! Email: bjproductionsptyltd@gmail.com,102505,137,Australia,Melbourne
1804,913673529295384576,"cont. for #Aussie phone psychic reading client: If I guide about energy, it helps you understand what's real and what is not real. Blessings",0,Twitter Web Client,2017-09-29 07:55:19,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1805,913673263665922048,cont. for #Aussie phone psychic reading client: The spiritual exercise that allows you to get to grunt root chakra will be a breakthrough.,1,Twitter Web Client,2017-09-29 07:54:15,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1806,913672739621187584,cont. for #Aussie phone psychic reading client: You are about to come to the realization that waiting for these men is doing your head in.,0,Twitter Web Client,2017-09-29 07:52:11,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1807,913672549485051904,cont. for #Aussie phone psychic reading client: You have been feeling a bit disconnected from your creativity and exercise guided will help.,0,Twitter Web Client,2017-09-29 07:51:25,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1808,913672290826518528,cont. for #Aussie phone psychic reading client: I love tuning into creatives because I can feel how sensitive you are to your work. #artist,0,Twitter Web Client,2017-09-29 07:50:24,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1809,913672067203006464,"cont. for #Aussie phone psychic reading client: The awards, recognition aren't important when it comes to the Universal Spiritual Arts.",1,Twitter Web Client,2017-09-29 07:49:30,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1810,913671734787686401,for #Aussie phone psychic reading client: Spiritually all I need is to know people like yourself can see the prophecy is real. Thank you.,0,Twitter Web Client,2017-09-29 07:48:11,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
1821,913612618409033729,for #Aussie phone psychic reading client: Thank you for spiritual topic suggestion. I am still doing articles. https://t.co/raWkkXy1H0,0,Twitter Web Client,2017-09-29 03:53:16,28899643,VinePsychic,Vine Psychic Reading,2009-04-05 00:04:00,Natural Born Psychic (spiritual medium) loved working in psychic reading field 35 years. Earth's spiritual health our responsibility!  Phone Psychic Readings,2443,2133,Australia / International,Melbourne
